Year/Make, Model, Price, Rating, Mileage
Used 2020 INFINITI, QX60 LUXE AWD, 17894, High Price, 94840, 
Used 2020 INFINITI, QX60 PURE AWD, 12399, Excellent Price, 109804, 
Used 2020 INFINITI, QX80 LUXE AWD, 20995, Excellent Price, 111613, 
Used 2020 INFINITI, QX60 LUXE AWD, 21784, Excellent Price, 53286, 
Used 2020 INFINITI, QX60 LUXE AWD, 24000, Great Price, 55657, 
Used 2020 INFINITI, QX80 LUXE AWD, 31998, Great Price, 73245, 
Used 2020 INFINITI, Q50 3.0t LUXE AWD, 18950, Excellent Price, 56789, 
Used 2020 INFINITI, QX60 LUXE AWD, 21000, Fair Price, 69082, 
Used 2020 INFINITI, QX60 LUXE AWD, 25998, Fair Price, 60234, 
Used 2020 INFINITI, QX60 PURE AWD, 17500, High Price, 87900, 
Used 2020 INFINITI, QX60 PURE FWD, 15981, High Price, 88436, 
Used 2020 INFINITI, QX60 LUXE AWD, 25500, Excellent Price, 33506, 
Used 2020 INFINITI, Q50 3.0t LUXE RWD, 19950, High Price, 52480, 
Used 2020 INFINITI, Q50 3.0t LUXE AWD, 21500, Fair Price, 61161, 
Used 2020 INFINITI, QX60 LUXE FWD, 16458, Excellent Price, 52912, 
Used 2020 INFINITI, QX50 LUXE AWD, 26995, High Price, 53120, 
Used 2020 INFINITI, QX60 LUXE AWD, 17894, High Price, 94840, 
Used 2020 INFINITI, QX60 LUXE AWD, 17995, High Price, 100390, 
