Year/Make, Model, Price, Rating, Mileage
Used 2023 Lexus, RZ 450e Premium with 18" Wheels AWD, 34990, Excellent Price, 5080
Used 2023 Lexus, RZ 450e Luxury AWD, 34990, Excellent Price, 5578
Used 2023 Lexus, GX 460 Premium, 59588, Fair Price, 11606
Used 2023 Lexus, RZ 450e Premium with 18" Wheels AWD, 34990, Excellent Price, 5080
Used 2023 Lexus, RZ 450e Luxury AWD, 33141, Excellent Price, 22522
Used 2023 Lexus, GX 460 Luxury, 62997, Excellent Price, 22214
Used 2023 Lexus, RX 350 F SPORT Handling AWD, 48500, Excellent Price, 27553
Used 2023 Lexus, RX 350 Premium Plus AWD, 47850, Excellent Price, 25783
Used 2023 Lexus, GX 460 Premium, 53455, Excellent Price, 18331
Used 2023 Lexus, RZ 450e Luxury AWD, 34990, Excellent Price, 5578
Used 2023 Lexus, RX 350 Premium AWD, 49000, Great Price, 5102
Used 2023 Lexus, RZ 450e Premium with 18" Wheels AWD, 31998, Excellent Price, 5206
Used 2023 Lexus, GX 460 Premium, 55998, Great Price, 22159
Used 2023 Lexus, RX 350 Premium Plus AWD, 49220, Excellent Price, 19703
Used 2023 Lexus, IS 350 F SPORT RWD, 39999, Great Price, 34994
Used 2023 Lexus, NX 350 Premium AWD, 35857, Excellent Price, 39351
Used 2023 Lexus, RX 350 Premium AWD, 49998, Fair Price, 23935
Used 2023 Lexus, ES 350 FWD, 31497, Excellent Price, 53173
Used 2023 Lexus, GX 460 Premium, 53995, Excellent Price, 18942
Used 2023 Lexus, GX 460 Premium, 53495, Great Price, 45535
Used 2023 Lexus, RX 350 Premium AWD, 47777, Great Price, 19373
Used 2023 Lexus, RX 350 Premium Plus AWD, 45854, Excellent Price, 55493
Used 2023 Lexus, GX 460 Premium, 56671, Fair Price, 27988
Used 2023 Lexus, RX 350 F SPORT Handling AWD, 48250, Excellent Price, 21822
Used 2023 Lexus, GX 460 Premium, 58999, Great Price, 15931
Used 2023 Lexus, RX 350 Premium AWD, 48997, Great Price, 15121
Used 2023 Lexus, RC 350 F SPORT AWD, 49999, Fair Price, 2219
Used 2023 Lexus, ES 350 FWD, 32995, Excellent Price, 18235
Used 2023 Lexus, ES 250 AWD, 27205, Excellent Price, 54712
Used 2023 Lexus, IS 350 F SPORT AWD, 40495, Excellent Price, 10636
Used 2023 Lexus, GX 460 Premium, 57000, Fair Price, 19913
Used 2023 Lexus, RX 500h F SPORT Performance AWD, 58389, Fair Price, 27315
Used 2023 Lexus, RX 350 Premium AWD, 46888, Great Price, 48088
Used 2023 Lexus, GX 460 Premium, 53455, Excellent Price, 18331
Used 2023 Lexus, RX 350 Premium Plus AWD, 47850, Excellent Price, 25783
Used 2023 Lexus, RX 350 AWD, 47334, Fair Price, 34469
Used 2023 Lexus, IS 350 F SPORT AWD, 44998, High Price, 27636
Used 2023 Lexus, RX 350 Premium AWD, 46888, Great Price, 48088
Used 2023 Lexus, GX 460 Premium, 56995, Fair Price, 27135
Used 2023 Lexus, RX 350 Premium AWD, 48997, Fair Price, 23659
Used 2023 Lexus, RX 350 Premium FWD, 47463, Great Price, 26166
Used 2023 Lexus, ES 350 FWD, 30995, Great Price, 50405
Used 2023 Lexus, RX 350 AWD, 46990, Fair Price, 25159
Used 2023 Lexus, GX 460 Premium, 59995, Fair Price, 24375
Used 2023 Lexus, GX 460 Premium, 58999, Fair Price, 17617
Used 2023 Lexus, IS 350 F SPORT AWD, 40495, Excellent Price, 10636
Used 2023 Lexus, RX 500h F SPORT Performance AWD, 59000, Fair Price, 25804
Used 2023 Lexus, GX 460 Premium, 59942, Fair Price, 8316
Used 2023 Lexus, RX 350 Premium AWD, 49693, Great Price, 21277
Used 2023 Lexus, RX 350 Premium AWD, 50998, High Price, 16678
Used 2023 Lexus, RX 350 F SPORT Handling AWD, 48250, Excellent Price, 21822
Used 2023 Lexus, ES 350 FWD, 32995, Excellent Price, 18235
Used 2023 Lexus, GX 460 Premium, 47790, Fair Price, 76757
Used 2023 Lexus, GX 460 Premium, 56935, Great Price, 14058
Used 2023 Lexus, ES 350 Ultra Luxury FWD, 43870, Great Price, 20905
Used 2023 Lexus, RX 350 Premium AWD, 48721, Great Price, 26269
Used 2023 Lexus, RX 350h Premium Plus AWD, 59998, High Price, 7382
Used 2023 Lexus, ES 350 FWD, 33498, High Price, 20079
Used 2023 Lexus, ES 250 AWD, 27205, Excellent Price, 54712
Used 2023 Lexus, NX 350 Premium AWD, 35500, Excellent Price, 38121
Used 2023 Lexus, ES 300h F SPORT Handling FWD, 37988, Excellent Price, 20884
Used 2023 Lexus, GX 460 Premium, 55081, Great Price, 10959
Used 2023 Lexus, NX 350 AWD, 37500, Great Price, 20923
Used 2023 Lexus, RX 500h F SPORT Performance AWD, 58999, Fair Price, 36128
Used 2023 Lexus, UX 250h Premium AWD, 35469, Great Price, 18044
Used 2023 Lexus, RX 350 Premium Plus AWD, 45854, Excellent Price, 55493
Used 2023 Lexus, RX 350 F SPORT Handling AWD, 55500, Great Price, 21325
Used 2023 Lexus, GX 460 Luxury, 61500, Excellent Price, 26233
Used 2023 Lexus, NX 350 Luxury AWD, 42995, Fair Price, 6446
Used 2023 Lexus, NX 350 Premium AWD, 40008, Great Price, 18929
Used 2023 Lexus, GX 460 Premium, 55301, Great Price, 26745
Used 2023 Lexus, RZ 450e Luxury AWD, 30995, Fair Price, 5697
Used 2023 Lexus, RX 350 AWD, 43700, Excellent Price, 13581
Used 2023 Lexus, RX 350 Premium Plus AWD, 44995, Excellent Price, 55168
Used 2023 Lexus, RX 350 Premium AWD, 44981, Great Price, 45582
Used 2023 Lexus, NX 350 AWD, 34250, Great Price, 38937
Used 2023 Lexus, GX 460 Premium, 59588, Fair Price, 11606
Used 2023 Lexus, RX 350 AWD, 41402, Great Price, 46828
Used 2023 Lexus, UX 250h F SPORT Design AWD, 34000, Great Price, 17531
Used 2023 Lexus, RX 350 Premium AWD, 45392, Great Price, 25689
Used 2023 Lexus, ES 350 FWD, 38495, Fair Price, 22587
Used 2023 Lexus, RX 350 Luxury AWD, 51495, Excellent Price, 34421
Used 2023 Lexus, GX 460 Premium, 58888, Fair Price, 23640
