Year/Make, Model, Price, Rating, Mileage
Used 2020 Lincoln, Aviator Reserve RWD, 28995, Excellent Price, 58375, 
Used 2020 Lincoln, Aviator Reserve AWD, 36643, Great Price, 28130, 
Used 2020 Lincoln, MKZ Reserve AWD, 28326, Fair Price, 34350, 
Used 2020 Lincoln, Aviator Reserve RWD, 28995, Excellent Price, 58375, 
Used 2020 Lincoln, MKZ Reserve AWD, 23500, Excellent Price, 19948, 
Used 2020 Lincoln, Corsair Standard FWD, 21015, Excellent Price, 55307, 
Used 2020 Lincoln, Aviator Reserve AWD, 29700, Great Price, 61735, 
Used 2020 Lincoln, Aviator Black Label AWD, 29900, Great Price, 87577, 
Used 2020 Lincoln, Aviator Reserve AWD, 37325, Great Price, 43298, 
Used 2020 Lincoln, Aviator Reserve AWD, 30272, Great Price, 63571, 
Used 2020 Lincoln, MKZ Standard FWD, 22995, Fair Price, 43965, 
Used 2020 Lincoln, Continental Reserve FWD, 34490, Great Price, 33244, 
Used 2020 Lincoln, Corsair Reserve AWD, 19496, Fair Price, 96313, 
Used 2020 Lincoln, Aviator Reserve AWD, 28995, Great Price, 79418, 
Used 2020 Lincoln, Corsair Standard AWD, 19995, High Price, 74932, 
Used 2020 Lincoln, Nautilus Standard FWD, 17977, Fair Price, 59296, 
Used 2020 Lincoln, Navigator L Reserve 4WD, 35000, High Price, 112717, 
