Year/Make, Model, Price, Rating, Mileage
Used 2020 Nissan, Altima 2.5 S FWD, 12498, Excellent Price, 119651
Used 2020 Nissan, Altima 2.5 S FWD, 17999, Excellent Price, 34449
Used 2020 Nissan, Murano SL AWD, 24500, Excellent Price, 33446
Used 2020 Nissan, Sentra SV CVT, 11850, Excellent Price, 117961
Used 2020 Nissan, Pathfinder FWD SV, 20723, Great Price, 47591
Used 2020 Nissan, Murano Platinum AWD, 23998, Great Price, 57653
Used 2020 Nissan, Pathfinder FWD S, 18400, Great Price, 56007
Used 2020 Nissan, Altima 2.5 SR FWD, 15550, Great Price, 92088
Used 2020 Nissan, Rogue Sport SV AWD, 19236, Fair Price, 39465
Used 2020 Nissan, Rogue SV FWD, 19100, Fair Price, 53233
Used 2020 Nissan, Kicks SV, 13300, Excellent Price, 83628
Used 2020 Nissan, Pathfinder FWD S, 17300, Fair Price, 72174
Used 2020 Nissan, Murano S AWD, 19998, High Price, 69079
Used 2020 Nissan, Rogue Sport SV AWD, 16500, Excellent Price, 68037
Used 2020 Nissan, Titan PRO-4X Crew Cab 4WD, 37998, High Price, 55404
Used 2020 Nissan, Altima 2.5 SV AWD, 23695, Great Price, 20493
Used 2020 Nissan, Murano SV FWD, 15400, Fair Price, 81800
Used 2020 Nissan, Sentra SR CVT, 16998, Fair Price, 85586
Used 2020 Nissan, NV Cargo NV3500 HD High Roof V8 SV, 27990, Fair Price, 78121
Used 2020 Nissan, Rogue SL AWD, 22992, Fair Price, 36369
Used 2020 Nissan, Versa SV CVT, 10800, High Price, 118276
Used 2020 Nissan, Murano Platinum AWD, 23300, High Price, 72429
Used 2020 Nissan, Rogue S FWD, 17998, Fair Price, 58969
Used 2020 Nissan, Sentra SV CVT, 15999, High Price, 82227
Used 2020 Nissan, Rogue SV AWD, 14995, Great Price, 106769
Used 2020 Nissan, Rogue SV AWD, 18595, Great Price, 70100
Used 2020 Nissan, Rogue SV AWD, 17495, Great Price, 69217
Used 2020 Nissan, Kicks SR, 18998, Fair Price, 41476
Used 2020 Nissan, NV Cargo NV2500 HD Standard Roof V6 SV, 19500, Excellent Price, 121205
Used 2020 Nissan, Maxima SL, 23985, Fair Price, 64756
Used 2020 Nissan, NV200 Compact Cargo SV, 18400, Fair Price, 83060
Used 2020 Nissan, Maxima SL, 23985, Fair Price, 64756
Used 2020 Nissan, Kicks SR, 18998, Fair Price, 41476
Used 2020 Nissan, Kicks SR, 17998, High Price, 71694
Used 2020 Nissan, Rogue SV FWD, 15750, Fair Price, 89762
Used 2020 Nissan, Rogue Sport S AWD, 15995, High Price, 93836
Used 2020 Nissan, Rogue SL FWD, 16695, Great Price, 103164
Used 2020 Nissan, Altima 2.5 SR FWD, 17495, High Price, 79632
Used 2020 Nissan, Sentra SV CVT, 16495, High Price, 72733
Used 2020 Nissan, Kicks SR, 20995, High Price, 35085
Used 2020 Nissan, Rogue SV AWD, 16480, Great Price, 83019
Used 2020 Nissan, Versa S CVT, 14895, High Price, 89673
Used 2020 Nissan, Rogue SV AWD, 19995, High Price, 60500
Used 2020 Nissan, Versa S CVT, 11500, High Price, 108652
Used 2020 Nissan, Pathfinder SL 4WD, 17995, High Price, 113088
Used 2020 Nissan, Altima 2.5 SR FWD, 16995, High Price, 93353
Used 2020 Nissan, Sentra SR CVT, 18565, High Price, 61016
