Year/Make, Model, Price, Rating, Mileage
Used 2020 INFINITI, QX80 LUXE AWD, 31998, Excellent Price, 73245
Used 2020 INFINITI, Q50 EDITION 30 AWD, 26995, Excellent Price, 40020
Used 2020 INFINITI, QX80 LUXE AWD, 20995, Excellent Price, 111613
Used 2020 INFINITI, QX60 PURE AWD, 12399, Excellent Price, 109804
Used 2020 INFINITI, QX60 PURE AWD, 15995, Excellent Price, 100947
Used 2020 INFINITI, QX60 LUXE AWD, 18995, High Price, 115353
Used 2020 INFINITI, QX60 SIGNATURE EDITION AWD, 26748, Great Price, 38007
Used 2020 INFINITI, QX60 LUXE AWD, 20482, Fair Price, 69082
Used 2020 INFINITI, Q50 3.0t LUXE AWD, 18950, Excellent Price, 56789
Used 2020 INFINITI, QX60 PURE AWD, 17500, High Price, 87900
Used 2020 INFINITI, QX60 LUXE AWD, 17995, High Price, 100390
Used 2020 INFINITI, QX60 PURE FWD, 15981, High Price, 88436
Used 2020 INFINITI, Q50 3.0t LUXE RWD, 20760, High Price, 52522
Used 2020 INFINITI, QX50 LUXE AWD, 26995, High Price, 53121
