Year/Make, Model, Price, Rating, Mileage
Used 2009 MINI, Clubman S FWD, 4985, Excellent Price, 106208, 
Used 2007 MINI, Cooper S Hardtop 2-Door, 6495, Excellent Price, 77586, 
Used 2014 MINI, S Hardtop 2-Door, 8998, Excellent Price, 99972, 
Used 2021 MINI, Convertible Cooper, 23998, Fair Price, 48965, 
Used 2019 MINI, Countryman Cooper S FWD, 14625, Great Price, 102666, 
Used 2022 MINI, Convertible Cooper S, 26998, Great Price, 33813, 
Used 2019 MINI, Countryman Cooper S FWD, 19750, Fair Price, 57511, 
Used 2018 MINI, S Convertible, 14500, Excellent Price, 63281, 
Used 2022 MINI, Countryman Cooper ALL4, 19599, Great Price, 72792, 
Used 2012 MINI, Hardtop 2-Door, 6900, Fair Price, 82820, 
Used 2015 MINI, Countryman S ALL4, 9900, Excellent Price, 97251, 
Used 2024 MINI, Hardtop Cooper S FWD, 26721, Fair Price, 24190, 
Used 2024 MINI, Hardtop Cooper S FWD, 26181, Fair Price, 27155, 
Used 2020 MINI, Hardtop 2-Door, 16998, Fair Price, 57935, 
Used 2014 MINI, Countryman FWD, 6999, High Price, 155850, 
Used 2016 MINI, S Hardtop 4-Door, 15998, High Price, 67485, 
Used 2025 MINI, Hardtop Cooper S 2-Door, 33752, Fair Price, 500, 
Used 2024 MINI, Hardtop Cooper S FWD, 26981, High Price, 32363, 
Used 2024 MINI, Hardtop Cooper S FWD, 26981, High Price, 34698, 
Used 2018 MINI, Countryman ALL4, 20998, High Price, 66134, 
Used 2024 MINI, Countryman John Cooper Works ALL4, 39981, High Price, 25260, 
Used 2019 MINI, Hardtop 2-Door, 15991, Fair Price, 48912, 
Used 2017 MINI, S Convertible, 14500, High Price, 99621, 
