Year/Make, Model, Price, Rating, Mileage
Used 2024 MINI, Electric Hardtop Cooper SE, 23998, Excellent Price, 9999
Used 2024 MINI, Electric Hardtop Cooper SE, 25500, Excellent Price, 6553
Used 2024 MINI, Electric Hardtop Cooper SE, 25500, Great Price, 15206
Used 2024 MINI, Hardtop Cooper S FWD, 26724, Fair Price, 24190
Used 2024 MINI, Convertible Cooper, 31000, Excellent Price, 2105
Used 2024 MINI, Hardtop Cooper S FWD, 26184, Fair Price, 27155
Used 2024 MINI, Convertible Cooper, 31500, Great Price, 3390
Used 2024 MINI, Hardtop Cooper S FWD, 30500, Great Price, 9693
Used 2024 MINI, Convertible Cooper S, 35000, Fair Price, 10370
Used 2024 MINI, Hardtop Cooper S FWD, 26984, High Price, 32363
Used 2024 MINI, Hardtop Cooper S FWD, 26984, High Price, 34698
Used 2024 MINI, Countryman John Cooper Works ALL4, 39984, High Price, 25260
Used 2024 MINI, Hardtop Cooper FWD, 25000, Fair Price, 8271
Used 2024 MINI, Hardtop Cooper FWD, 27500, High Price, 8701
Used 2024 MINI, Convertible Cooper S, 36500, High Price, 5483
Used 2024 MINI, Electric Hardtop Cooper SE, 26000, High Price, 5013
Used 2024 MINI, Convertible Cooper S, 37000, High Price, 9231
Used 2024 MINI, Countryman Cooper S ALL4, 32995, High Price, 7724
